,line_text,spans,x0,y0,x1,y1,page,x0_type,x1_type,label
2273,"residence within the Kingdom), (ibid., No. 632) ","['residence within the Kingdom), (ibid., No. 632) ']",84.0,220.54,250.94,231.21,44,1,1,end
2274,"27/III/1986  Privately Insured Persons (Reimbursements) Decree, (ibid., No. 132) ","['27/III/1986 ', 'Privately Insured Persons (Reimbursements) Decree, (ibid., No. 132) ']",72.0,233.26,357.74,243.93,44,0,1,other
2275,27/III/1986  Decree to amend the Sickness Funds Act (Designation of Compulsorily Insured ,"['27/III/1986 ', 'Decree to amend the Sickness Funds Act (Designation of Compulsorily Insured ']",72.24,245.74,401.56,256.41,44,0,2,start
2276,"Persons) Decree [No. 638 of 1965]. (ibid., No. 125) ","['Persons) Decree [No. 638 of 1965]. (ibid., No. 125) ']",84.0,254.14,265.34,264.81,44,1,1,end
2277,[Numerous amendments.] ,['[Numerous amendments.] '],84.48,266.38,176.62,277.05,44,1,0,end
2278,27/III/1986  Decree to amend the Sickness Funds Act (Financing of Sickness Funds) Decree [No. ,"['27/III/1986 ', 'Decree to amend the Sickness Funds Act (Financing of Sickness Funds) Decree [No. ']",72.24,278.86,401.9,289.53,44,0,2,start
2279,"429 of 1984]. (ibid., No. 126) ","['429 of 1984]. (ibid., No. 126) ']",83.76,287.5,188.78,298.17,44,1,0,end
2280,[Miscellaneous amendments.] ,['[Miscellaneous amendments.] '],84.72,299.74,188.62,310.41,44,1,0,end
2281,27/III/1986  Decree to repeal the Aged Persons' Sickness Fund Insurance Scheme (Determination ,"['27/III/1986 ', ""Decree to repeal the Aged Persons' Sickness Fund Insurance Scheme (Determination ""]",72.24,312.22,401.62,322.89,44,0,2,start
2282,"of Contributions) Decree [No. 428 of 1984]. (ibid., No. 128) ","['of Contributions) Decree [No. 428 of 1984]. (ibid., No. 128) ']",84.24,320.62,297.26,331.29,44,1,1,end
2283,27/III/1986  Decree to amend the Sickness Funds Insurance Scheme (Establishment of a special ,"['27/III/1986 ', 'Decree to amend the Sickness Funds Insurance Scheme (Establishment of a special ']",72.48,333.1,401.98,343.77,44,0,2,start
2284,"Fund for Seafarers) Decree [No. 562 of 1962]. (ibid., No. 129) ","['Fund for Seafarers) Decree [No. 562 of 1962]. (ibid., No. 129) ']",84.24,341.74,304.46,352.41,44,1,1,end
2285,[Amends s. 3.] ,['[Amends s. 3.] '],84.72,354.22,137.98,364.89,44,1,0,end
2286,27/III/1986  Decree to extend and restrict the admission of persons to private sickness insurance ,"['27/III/1986 ', 'Decree to extend and restrict the admission of persons to private sickness insurance ']",72.48,366.46,402.05,377.13,44,0,2,start
2287,"schemes, (ibid., No. 133) ","['schemes, (ibid., No. 133) ']",84.0,374.86,172.47,385.53,44,1,0,end
2288,27/III/1986  Decree to amend the Sickness Fund Insurance Scheme (Registration) Decree ,"['27/III/1986 ', 'Decree to amend the Sickness Fund Insurance Scheme (Registration) Decree ']",72.48,387.1,402.05,397.77,44,0,2,start
2289,"[No.  653 of 1965]. (ibid., No. 130) ","['[No.', ' 653 of 1965]. (ibid., No. 130) ']",84.72,395.74,207.51,406.41,44,1,0,end
2290,[Miscellaneous amendments.] ,['[Miscellaneous amendments.] '],84.96,407.98,188.86,418.65,44,1,0,end
2291,27/III/1986  Decree to repeal the Voluntary Sickness Fund Insurance Scheme (Seafarers) Decree ,"['27/III/1986 ', 'Decree to repeal the Voluntary Sickness Fund Insurance Scheme (Seafarers) Decree ']",72.48,420.46,402.05,431.13,44,0,2,start
2292,"[No.  449 of 1968]. (ibid., No. 131) ","['[No.', ' 449 of 1968]. (ibid., No. 131) ']",84.72,428.86,207.74,439.53,44,1,0,end
2293,"27/III/198é  Sickness Insurance Schemes (Admission) Act. (ibid., No. 123) ","['27/III/198é ', 'Sickness Insurance Schemes (Admission) Act. (ibid., No. 123) ']",72.72,441.34,334.47,452.01,44,0,1,other
2294,"[The Act contains many amendments, inter alia, to the Sickness Funds Act, as published in the ","['[The Act contains many amendments, inter alia, to the Sickness Funds Act, as published in the ']",84.96,453.82,402.05,464.49,44,1,2,middle
2295,"Legislative Series  ( 1964—Neth. 2). It regulates admission to private sickness insurance schemes, ","['Legislative Series', ' ( 1964—Neth. 2). It regulates admission to private sickness insurance schemes, ']",84.24,462.22,402.22,472.89,44,1,2,middle
2296,extends the scope of the compulsory sickness insurance scheme and repeals various provisions of ,['extends the scope of the compulsory sickness insurance scheme and repeals various provisions of '],84.24,470.62,401.97,481.29,44,1,2,middle
2297,the Act of 1964 respecting optional insurance and old persons.] ,['the Act of 1964 respecting optional insurance and old persons.] '],84.48,479.02,305.98,489.69,44,1,1,end
2298,5/V/1986  An Act to amend the Labour Act 1919 [LS 1977—Neth.  1  (consolidation)] by making ,"['5/V/1986 ', 'An Act to amend the Labour Act 1919 [LS 1977—Neth.', ' 1', ' (consolidation)] by making ']",72.96,491.5,404.53,502.17,44,0,2,start
2299,provisions in connection with the cancellation of the ban on night work by women in factories or ,['provisions in connection with the cancellation of the ban on night work by women in factories or '],84.48,499.9,402.01,510.57,44,1,2,middle
2300,"workplaces, (ibid., No. 147) ","['workplaces, (ibid., No. 147) ']",84.48,508.3,183.02,518.97,44,1,0,end
2301,[Amends ss. 30 and 97 and inserts a new s. 28a. The district chief labour inspector may give ,['[Amends ss. 30 and 97 and inserts a new s. 28a. The district chief labour inspector may give '],85.2,520.78,402.29,531.45,44,1,2,middle
2302,"written permission to allow women to work between 11 p.m. and 5 a.m. on weekdays, between ","['written permission to allow women to work between 11 p.m. and 5 a.m. on weekdays, between ']",84.48,529.18,401.86,539.85,44,1,2,middle
2303,"1 p.m. and 11 p.m. on Saturdays, and between 5 a.m. and 11 p.m. on Sundays. The Act defines ","['1 p.m. and 11 p.m. on Saturdays, and between 5 a.m. and 11 p.m. on Sundays. The Act defines ']",85.44,537.58,403.26,548.25,44,1,2,middle
2304,the cases in which permission may be denied (e.g. where women are assigned less favourable ,['the cases in which permission may be denied (e.g. where women are assigned less favourable '],84.48,545.98,402.29,556.65,44,1,2,middle
2305,"hours of work than men). The Act also addresses the role of the union in the permission process, ","['hours of work than men). The Act also addresses the role of the union in the permission process, ']",84.72,554.38,402.21,565.05,44,1,2,middle
2306,and the presentation of an appeal from a decision. The new version of s. 30 eliminates the ,['and the presentation of an appeal from a decision. The new version of s. 30 eliminates the '],84.72,562.78,402.29,573.45,44,1,2,middle
2307,"requirement that where permission for a variance is given, the woman had to have a night's rest ","[""requirement that where permission for a variance is given, the woman had to have a night's rest ""]",84.72,571.18,402.05,581.85,44,1,2,middle
2308,"of at least 11 consecutive hours, including at least 7 consecutive hours between 10 p.m. and 6 ","['of at least 11 consecutive hours, including at least 7 consecutive hours between 10 p.m. and 6 ']",84.72,579.58,402.37,590.25,44,1,2,middle
2309,"a.m. According to its preamble, this Act has been adopted in line with the policy of promoting ","['a.m. According to its preamble, this Act has been adopted in line with the policy of promoting ']",84.72,587.98,402.21,598.65,44,1,2,middle
2310,equal treatment for men and women in employment in factories and workplaces. ] ,['equal treatment for men and women in employment in factories and workplaces. ] '],84.48,596.38,368.62,607.05,44,1,1,end
2311,(151)  45  1987—List No. 3 ,"['(151) ', '45 ', '1987—List No. 3 ']",36.12,39.94,365.84,53.48,45,0,2,start
2312,NETHERLANDS  (cont.) ,"['NETHERLANDS', ' (cont.) ']",37.08,65.39,128.41,77.94,45,0,0,country
2313,7/V/l 986 An Act to amend the Relief Schemes (Provision of Employment) Act [No.  687  of  1967 ] ,"['7/V/l 986 An Act to amend the Relief Schemes (Provision of Employment) Act [No.', ' 687', ' of', ' 1967 ] ']",36.84,76.87,370.53,88.88,45,0,1,other
2314,"in certain respects, (ibid., No. 299) ","['in certain respects, (ibid., No. 299) ']",48.56,84.77,170.75,96.77,45,1,0,end
2315,[Miscellaneous amendments.] ,['[Miscellaneous amendments.] '],49.04,97.21,153.41,109.21,45,1,0,end
2316,7/V/1986  An Act to amend the General Civil Service Pensions Act [No. 679 of  1979]  and other ,"['7/V/1986', ' An Act to amend the General Civil Service Pensions Act [No. 679 of', ' 1979]', ' and other ']",36.84,110.12,367.67,122.13,45,0,2,start
2317,"government pension laws, (ibid., No. 303) ","['government pension laws, (ibid., No. 303) ']",48.56,118.5,195.63,130.5,45,1,0,end
2318,[Numerous  amendments.  ] ,"['[Numerous', ' amendments.', ' ] ']",49.28,130.7,142.94,142.7,45,1,0,end
2319,9/V/1986  Decree to make regulations respecting the legal status of persons taking part in ,"['9/V/1986', ' Decree to make regulations respecting the legal status of persons taking part in ']",36.84,143.13,366.1,155.14,45,0,2,start
2320,"apprentice training schemes, (ibid., No. 291) ","['apprentice training schemes, (ibid., No. 291) ']",48.56,151.27,203.76,163.27,45,1,1,end
2321,[Covers workers and civil servants taking part in  courses.  ] ,"['[Covers workers and civil servants taking part in', ' courses.', ' ] ']",49.28,163.94,254.35,175.95,45,1,1,end
2322,16/V/l 986 An Act to amend  the  Apprenticeship  Act  [No.  215  of  1966:  LS 1966—Neth. 3  ] so as  to ,"['16/V/l 986 An Act to amend', ' the', ' Apprenticeship', ' Act', ' [No.', ' 215', ' of', ' 1966:', ' LS 1966—Neth. 3', ' ] so as', ' to ']",37.79,176.14,373.56,188.15,45,0,1,other
2323,"abolish the age limit of  27  years, (ibid., No. 282) ","['abolish the age limit of', ' 27', ' years, (ibid., No. 282) ']",48.56,184.76,219.31,196.76,45,1,1,end
2324,[Amends s. 16.] ,['[Amends s. 16.] '],49.28,197.19,106.76,209.2,45,1,0,end
2325,"16/V/1986 Employment of Handicapped Workers Act. (ibid., No. 300) ","['16/V/1986 Employment of Handicapped Workers Act. (ibid., No. 300) ']",37.79,209.63,288.44,221.64,45,0,1,other
2326,"[This Act calls for reasonable efTorts by employers, employers' organisations and trade unions ","[""[This Act calls for reasonable efTorts by employers, employers' organisations and trade unions ""]",49.28,221.83,366.6,233.84,45,1,2,middle
2327,to promote equal opportunity for handicapped workers  (s.  2(1)). It contains definitions (s.  1 ) ,"['to promote equal opportunity for handicapped workers', ' (s.', ' 2(1)). It contains definitions (s.', ' 1 ) ']",48.56,230.2,369.99,242.21,45,1,2,middle
2328,"and includes provisions regarding placement  (s.  2  to  5),  measures employers  are  to take  to  adapt ","['and includes provisions regarding placement', ' (s.', ' 2', ' to', ' 5),', ' measures employers', ' are', ' to take', ' to', ' adapt ']",48.56,238.58,368.96,250.58,45,1,2,middle
2329,"workplaces to the needs of handicapped employees (s. 6), remuneration (ss. 7 to 9), financial ","['workplaces to the needs of handicapped employees (s. 6), remuneration (ss. 7 to 9), financial ']",48.56,246.95,370.78,258.95,45,1,2,middle
2330,"consequences for employers (ss.  10  to 12), supervision and reporting (ss. 13 to 16), penalties ","['consequences for employers (ss.', ' 10', ' to 12), supervision and reporting (ss. 13 to 16), penalties ']",48.32,255.32,367.68,267.33,45,1,2,middle
2331,(s.  17)  and effects on other  laws  (ss.  18  to  25).  The  Act  amends  various provisions of  the  Sickness ,"['(s.', ' 17)', ' and effects on other', ' laws', ' (ss.', ' 18', ' to', ' 25).', ' The', ' Act', ' amends', ' various provisions of', ' the', ' Sickness ']",48.56,263.69,373.04,275.7,45,1,1,end
2332,Insurance Act  (No.  473  of  1967) (LS  1967—Neth.  2  (consolidation)) along  with a series  of other ,"['Insurance Act', ' (No.', ' 473', ' of', ' 1967) (LS', ' 1967—Neth.', ' 2', ' (consolidation)) along', ' with a series', ' of other ']",48.8,272.07,371.59,284.07,45,1,2,middle
2333,"Acts regarding pensions, social insurance and works  councils.  It repeals the Act (No. H  283  of ","['Acts regarding pensions, social insurance and works', ' councils.', ' It repeals the Act (No. H', ' 283', ' of ']",48.56,280.44,367.78,292.44,45,1,2,middle
2334,1947) respecting the placement of disabled workers (s. 27).] ,['1947) respecting the placement of disabled workers (s. 27).] '],49.51,288.81,257.22,300.81,45,1,1,end
2335,"21/V/1986 An Act further to amend certain social insurance laws, the Act [No. J121 of 1949] ","['21/V/1986 An Act further to amend certain social insurance laws, the Act [No. J121 of 1949] ']",36.84,301.49,366.54,313.49,45,0,2,start
2336,- respecting compulsory participation in a works pension fund and certain tax  laws in  connection ,"['- respecting compulsory participation in a works pension fund and certain tax', ' laws in', ' connection ']",40.19,309.86,367.92,321.86,45,0,2,start
2337,"with the abuse of corporate status, (ibid., No. 276) ","['with the abuse of corporate status, (ibid., No. 276) ']",48.56,318.23,226.25,330.24,45,1,1,end
2338,25/VI/1986 Decision of the Minister of Justice respecting the publication in the  Staatsblad  of the ,"['25/VI/1986 Decision of the Minister of Justice respecting the publication in the', ' Staatsblad', ' of the ']",37.56,330.91,368.78,342.91,45,0,2,start
2339,"text of the Sickness Funds Act  [No.  392  of  1964:  LS 1964—Neth.  2],  as last amended  by  the Act ","['text of the Sickness Funds Act', ' [No.', ' 392', ' of', ' 1964:', ' LS 1964—Neth.', ' 2],', ' as last amended', ' by', ' the Act ']",49.04,339.04,368.73,351.05,45,1,2,middle
2340,"of  21  May 1986 [No. 276]. (ibid., No. 347) ","['of', ' 21', ' May 1986 [No. 276]. (ibid., No. 347) ']",49.04,347.17,198.5,359.18,45,1,0,end
2341,"10/IX/1986 Nuclear Energy Act (Radiation Protection) Decree, (ibid., No. 465) ","['10/IX/1986 Nuclear Energy Act (Radiation Protection) Decree, (ibid., No. 465) ']",37.79,360.09,318.82,372.1,45,0,1,other
2342,"[Relates, inter alia, to the precautions to be taken, and the medical examinations given, where ","['[Relates, inter alia, to the precautions to be taken, and the medical examinations given, where ']",49.04,372.53,366.31,384.54,45,1,2,middle
2343,persons Use radioactive substances or  appliances.  ] ,"['persons Use radioactive substances or', ' appliances.', ' ] ']",48.56,380.66,223.8,392.67,45,1,1,end
2344,29/IX/1986 An Act to promote employment opportunities for jobseekers who have been ,['29/IX/1986 An Act to promote employment opportunities for jobseekers who have been '],36.84,393.34,365.86,405.35,45,0,2,start
2345,"unemployed for a very long period of  time,  (ibid., No. 484) ","['unemployed for a very long period of', ' time,', ' (ibid., No. 484) ']",48.56,401.47,256.15,413.48,45,1,1,end
2346,[This Act exempts employers from the payment of contributions for a maximum of four years ,['[This Act exempts employers from the payment of contributions for a maximum of four years '],49.04,413.91,366.36,425.92,45,1,2,middle
2347,and grants subsidies towards  the  cost of training and supervision where jobseekers are recruited ,"['and grants subsidies towards', ' the', ' cost of training and supervision where jobseekers are recruited ']",48.56,422.28,366.79,434.29,45,1,2,middle
2348,after at least three years' continuous unemployment. ] ,"[""after at least three years' continuous unemployment. ] ""]",48.56,430.66,235.71,442.66,45,1,1,end
2349,NEW ZEALAND ,['NEW ZEALAND '],37.56,455.61,103.07,468.08,45,0,0,country
2350,17/VI/1985 An Act to amend the Labour Department Act 1954. No. 89. ,['17/VI/1985 An Act to amend the Labour Department Act 1954. No. 89. '],37.79,468.21,293.97,480.22,45,0,1,other
2351,[To  give the  Minister of Employment and  the  Minister of Immigration  the same powers as  those ,"['[To', ' give the', ' Minister of Employment and', ' the', ' Minister of Immigration', ' the same powers as', ' those ']",49.75,480.41,369.56,492.42,45,1,2,middle
2352,conferred upon the Minister of Labour under the principal Act. ] ,['conferred upon the Minister of Labour under the principal Act. ] '],48.8,489.26,276.22,501.27,45,1,1,end
2353,18/VI/1985 State Services Conditions of Employment Amendment Act 1985. ,['18/VI/1985 State Services Conditions of Employment Amendment Act 1985. '],38.03,501.22,308.08,513.23,45,0,1,other
2354,"[Replaces a number of provisions of the 1977 Act by provisions concerning, inter alia, union ","['[Replaces a number of provisions of the 1977 Act by provisions concerning, inter alia, union ']",49.75,513.66,365.62,525.66,45,1,2,middle
2355,membership of persons employed in the public sector. ] ,['membership of persons employed in the public sector. ] '],49.04,522.51,241.64,534.52,45,1,1,end
2356,18/VI/1985 Agricultural Workers Amendment Act 1985. ,['18/VI/1985 Agricultural Workers Amendment Act 1985. '],38.03,534.95,238.23,546.95,45,0,1,other
2357,"[The Act  deals  with  workers'  organisation membership  clauses.  As  a basic  principle,  it provides ","['[The Act', ' deals', ' with', "" workers'"", ' organisation membership', ' clauses.', ' As', ' a basic', ' principle,', ' it provides ']",49.75,547.15,368.55,559.15,45,1,2,middle
2358,that such clauses must be inserted in an award or agreement lodged with the Registrar for ,['that such clauses must be inserted in an award or agreement lodged with the Registrar for '],49.04,555.52,365.76,567.53,45,1,2,middle
2359,"industrial relations;  the  clause  will  otherwise have no legal effect. The insertion, maintenance or ","['industrial relations;', ' the', ' clause', ' will', ' otherwise have no legal effect. The insertion, maintenance or ']",49.04,563.89,367.56,575.9,45,1,2,middle
2360,reinstatement of such  a  clause must  be  supported by  50  per cent at least of the valid  votes  cast by ,"['reinstatement of such', ' a', ' clause must', ' be', ' supported by', ' 50', ' per cent at least of the valid', ' votes', ' cast by ']",49.04,572.26,368.27,584.27,45,1,2,middle
2361,the agricultural workers  concerned.  The statute details voting conditions and procedures. If all ,"['the agricultural workers', ' concerned.', ' The statute details voting conditions and procedures. If all ']",49.04,580.64,366.97,592.64,45,1,2,middle
2362,the necessary conditions are fulfilled and a certificate to that effect has been issued by the ,['the necessary conditions are fulfilled and a certificate to that effect has been issued by the '],49.04,589.01,366.07,601.01,45,1,2,middle
2363,"Registrar, a workers' organisation membership clause  will  be incorporated into all the relevant ","[""Registrar, a workers' organisation membership clause"", ' will', ' be incorporated into all the relevant ']",49.75,597.38,366.74,609.39,45,1,2,middle
2364,1987—List No. 3 ,['1987—List No. 3 '],75.36,38.38,135.84,49.05,46,0,0,country
2365,46  (152) ,"['46 ', '(152) ']",234.0,35.31,405.9,48.65,46,-1,2,other
2366,NEW ZEALAND (cont.) ,['NEW ZEALAND (cont.) '],74.88,61.9,165.5,72.57,46,0,0,country
2367,agreements or regulations and will remain in effect for three years; the clause will otherwise not ,['agreements or regulations and will remain in effect for three years; the clause will otherwise not '],86.88,74.38,404.45,85.05,46,1,2,middle
2368,"be inserted, or be invalidated. The insertion or non-insertion of the clause remains subject to ","['be inserted, or be invalidated. The insertion or non-insertion of the clause remains subject to ']",86.16,82.78,404.96,93.45,46,1,2,middle
2369,judicial review. A valid clause will put the workers under an obligation to join the representative ,['judicial review. A valid clause will put the workers under an obligation to join the representative '],85.2,91.18,404.75,101.85,46,1,2,middle
2370,"organisation, as they will otherwise be liable to a fine, and the organisation under an obligation ","['organisation, as they will otherwise be liable to a fine, and the organisation under an obligation ']",86.16,99.58,404.5,110.25,46,1,2,middle
2371,"to accept their membership. By the same token, it puts the employer under an obligation to ","['to accept their membership. By the same token, it puts the employer under an obligation to ']",86.16,107.98,404.96,118.65,46,1,2,middle
2372,employ only workers who are members of the organisation; failure to do so will make him liable ,['employ only workers who are members of the organisation; failure to do so will make him liable '],86.4,116.38,405.17,127.05,46,1,2,middle
2373,to a fine. The Act repeals and replaces sections 15 A to 15L of the Agricultural Workers Act 1977 ,['to a fine. The Act repeals and replaces sections 15 A to 15L of the Agricultural Workers Act 1977 '],86.64,124.78,406.49,135.45,46,1,2,middle
2374,which was published in the Legislative Series (LS 1977-NZ  1  ).  (Note: this 1985 Amendment was ,"['which was published in the Legislative Series (LS 1977-NZ', ' 1', ' ).', ' (Note: this 1985 Amendment was ']",86.4,133.18,407.54,143.85,46,1,2,middle
2375,repealed by the Agricultural Workers Amendment Act 1987 (No. 78)).] ,['repealed by the Agricultural Workers Amendment Act 1987 (No. 78)).] '],86.64,141.58,335.26,152.25,46,1,1,end
2376,8/VII/1985  Social Security Amendment Act 1985. ,"['8/VII/1985', ' Social Security Amendment Act 1985. ']",75.36,154.54,252.86,165.21,46,0,1,other
2377,[The Act provides that no instalments of a social security benefit will be paid if the beneficiary is ,['[The Act provides that no instalments of a social security benefit will be paid if the beneficiary is '],87.84,167.26,404.74,177.93,46,1,2,middle
2378,"absent from New Zealand for longer than a specified period. For the first 26 weeks of absence, ","['absent from New Zealand for longer than a specified period. For the first 26 weeks of absence, ']",87.12,175.66,404.62,186.33,46,1,2,middle
2379,"all but sickness, unemployment and emergency benefits will still be payable. However, this ","['all but sickness, unemployment and emergency benefits will still be payable. However, this ']",87.12,184.06,404.74,194.73,46,1,2,middle
2380,"entitlement ceases after 30 weeks of  absence,  unless a derogation has been granted. The case of ","['entitlement ceases after 30 weeks of', ' absence,', ' unless a derogation has been granted. The case of ']",86.88,192.46,404.37,203.13,46,1,2,middle
2381,"children being educated abroad, whose parents remain in New Zealand and receive a family ","['children being educated abroad, whose parents remain in New Zealand and receive a family ']",86.88,200.86,404.51,211.53,46,1,2,middle
2382,"benefit, is reserved. Minors receiving a benefit may remain absent from New Zealand for up to ","['benefit, is reserved. Minors receiving a benefit may remain absent from New Zealand for up to ']",87.12,209.26,404.72,219.93,46,1,2,middle
2383,"two years in the aggregate. The Act repeals and replaces s. 77 of the Social Security Act 1964, ","['two years in the aggregate. The Act repeals and replaces s. 77 of the Social Security Act 1964, ']",87.12,217.66,404.61,228.33,46,1,2,middle
2384,which was published in the Legislative Series ( LS 1964—NZ.  1  ).  The new amendment expressly ,"['which was published in the Legislative Series ( LS 1964—NZ.', ' 1', ' ).', ' The new amendment expressly ']",87.12,226.06,407.06,236.73,46,1,2,middle
2385,reserves the application on the conventions on Social Security to which New Zealand is a party. ] ,['reserves the application on the conventions on Social Security to which New Zealand is a party. ] '],87.12,234.46,405.34,245.13,46,1,2,middle
2386,29/X/1985  Industrial Relations Amendment Act (No. 2) 1985. No. 138 of 1985. ,"['29/X/1985 ', 'Industrial Relations Amendment Act (No. 2) 1985. No. 138 of 1985. ']",75.12,246.94,357.5,257.61,46,0,1,other
2387,"[Amendment of sections on salaries and allowances of Judges of Arbitration Courts, ","['[Amendment of sections on salaries and allowances of Judges of Arbitration Courts, ']",87.84,259.66,404.61,270.33,46,1,2,middle
2388,"appointment of temporary judges, industrial conciliation service remuneration and remuneration of industrial mediation service under the Industrial Relations Act 1973 [LS 1973—NZ 1, ","['appointment of temporary judges, industrial conciliation service remuneration and remuneration of industrial mediation service under the Industrial Relations Act 1973 [LS 1973—NZ 1, ']",87.12,268.06,404.62,287.13,46,1,2,middle
2389,"1976—NZ 1 A,  IB].  (Note: this 1985 Amendment Act was repealed by the Labour Relations Act ","['1976—NZ 1 A,', ' IB].', ' (Note: this 1985 Amendment Act was repealed by the Labour Relations Act ']",87.84,284.86,407.13,295.53,46,1,2,middle
2390,1987 (No. 77)).] ,['1987 (No. 77)).] '],87.84,293.26,146.38,303.93,46,1,0,end
2391,"2/XII/1985  Industrial Relations Regulations 1974, Amendment No. 5. ","['2/XII/1985 ', 'Industrial Relations Regulations 1974, Amendment No. 5. ']",75.12,306.22,323.42,316.89,46,0,1,other
2392,[Regulations concerning notice of appeal against decision of Union Membership Exemption ,['[Regulations concerning notice of appeal against decision of Union Membership Exemption '],87.84,318.7,404.26,329.37,46,1,2,middle
2393,"Tribunal, related proceedings and, generally, matters related to such appeals (LS 1973—NZ 1, ","['Tribunal, related proceedings and, generally, matters related to such appeals (LS 1973—NZ 1, ']",86.88,326.86,404.61,337.53,46,1,2,middle
2394,"1976—NZ 1 A,  1B).  (Note: these Regulations were abrogated by the Labour Relations Act 1987 ","['1976—NZ 1 A,', ' 1B).', ' (Note: these Regulations were abrogated by the Labour Relations Act 1987 ']",87.84,335.02,406.62,345.69,46,1,2,middle
2395,(No.  77)).] ,"['(No.', ' 77)).] ']",86.88,343.18,128.14,353.85,46,1,0,end
2396,7/XII/1985  An Act to amend the State Services Conditions of Employment Act 1977. No. 143. ,"['7/XII/1985 ', 'An Act to amend the State Services Conditions of Employment Act 1977. No. 143. ']",75.36,355.9,404.78,366.57,46,0,2,start
2397,"[Amendments to the Act, including new sections on criteria relating to pay scales for ","['[Amendments to the Act, including new sections on criteria relating to pay scales for ']",88.08,368.38,404.65,379.05,46,1,2,middle
2398,"occupational  classes,  criteria for general reviews of remuneration and the powers of the Minister ","['occupational', ' classes,', ' criteria for general reviews of remuneration and the powers of the Minister ']",87.36,376.78,404.65,387.45,46,1,2,middle
2399,"to refer to the Tribunal existing or threatened strikes affecting essential services, and the powers ","['to refer to the Tribunal existing or threatened strikes affecting essential services, and the powers ']",87.36,385.18,404.74,395.85,46,1,2,middle
2400,of the employing authority to make deductions from wages in certain circumstances. ] ,['of the employing authority to make deductions from wages in certain circumstances. ] '],87.36,393.58,384.7,404.25,46,1,1,end
2401,12/XII/1985  An Act to amend the Social Security Act 1964. No. 159. ,"['12/XII/1985 ', 'An Act to amend the Social Security Act 1964. No. 159. ']",76.32,406.3,321.26,416.97,46,0,1,other
2402,[Various amendments concerning benefits and entitlements thereto. ] ,['[Various amendments concerning benefits and entitlements thereto. ] '],88.08,418.78,324.7,429.45,46,1,1,end
2403,6/VI/1986  Machinery Amendment Act 1986. No. 15. ,"['6/VI/1986 ', 'Machinery Amendment Act 1986. No. 15. ']",75.36,431.02,264.14,441.69,46,0,1,other
2404,"[Amends the Machinery Act 1950 (ss. 2 (definitions), 3 (exemptions), 12, 21B, 21C (all ","['[Amends the Machinery Act 1950 (ss. 2 (definitions), 3 (exemptions), 12, 21B, 21C (all ']",88.08,443.26,404.38,453.93,46,1,2,middle
2405,"regarding young persons or children), 29, 39; new ss. 26A, 26B and 26C on codes of practice). ","['regarding young persons or children), 29, 39; new ss. 26A, 26B and 26C on codes of practice). ']",87.6,451.9,403.58,462.57,46,1,2,middle
2406,"Repeals, inter alia, certain sections of the Machinery Amendment Acts of 1978 and 1979. ] ","['Repeals, inter alia, certain sections of the Machinery Amendment Acts of 1978 and 1979. ] ']",87.6,460.54,402.24,471.21,46,1,2,middle
2407,25/VI/1986  Education Amendment Act 1986. No. 28. ,"['25/VI/1986 ', 'Education Amendment Act 1986. No. 28. ']",75.6,472.78,266.54,483.45,46,0,1,other
2408,"[Amends the Education Act 1964 by inserting new ss. 70C, 70D and 70E in regard to child care ","['[Amends the Education Act 1964 by inserting new ss. 70C, 70D and 70E in regard to child care ']",87.6,485.5,404.21,496.17,46,1,2,middle
2409,and family day care. Contains amendments to the Child Care Centre Regulations 1985 in an ,['and family day care. Contains amendments to the Child Care Centre Regulations 1985 in an '],86.88,493.9,403.78,504.57,46,1,2,middle
2410,appended Schedule. ] ,['appended Schedule. ] '],86.88,502.3,160.3,512.97,46,1,0,end
2411,25/VII/1986  Fisheries Amendment Act 1986. No. 34. ,"['25/VII/1986 ', 'Fisheries Amendment Act 1986. No. 34. ']",75.12,514.78,264.14,525.45,46,0,1,other
2412,"[Amends the Fisheries Act 1983, in particular by inserting a new Part HA (Commercial Fishing ","['[Amends the Fisheries Act 1983, in particular by inserting a new Part HA (Commercial Fishing ']",87.6,527.5,404.13,538.17,46,1,2,middle
2413,on Quota Management System) and replacing Part IV (Fishing Vessels and Methods of ,['on Quota Management System) and replacing Part IV (Fishing Vessels and Methods of '],86.88,535.9,403.89,546.57,46,1,2,middle
2414,Fishing).] ,['Fishing).] '],87.12,544.3,123.14,554.97,46,1,0,end
2415,25/VII/1986  Union Representatives Education Leave Act 1986. No. 35 [LS 1986—NZ  1  ]. ,"['25/VII/1986 ', 'Union Representatives Education Leave Act 1986. No. 35 [LS 1986—NZ', ' 1', ' ]. ']",75.12,556.3,394.84,566.97,46,0,1,other
2416,[This Act provides for authorised union representatives to be granted leave with pay by their ,['[This Act provides for authorised union representatives to be granted leave with pay by their '],87.84,569.02,403.93,579.69,46,1,2,middle
2417,employers in order to attend approved union education courses. Part I governs entitlements to ,['employers in order to attend approved union education courses. Part I governs entitlements to '],86.88,577.42,404.24,588.09,46,1,2,middle
2418,"leave, administrative arrangements and the granting of leave. The Act guarantees continuity of ","['leave, administrative arrangements and the granting of leave. The Act guarantees continuity of ']",87.12,585.82,403.89,596.49,46,1,2,middle
2419,employment and of contributions to superannuation schemes for workers taking education ,['employment and of contributions to superannuation schemes for workers taking education '],86.88,594.22,404.02,604.89,46,1,2,middle
