,country,region,text,page
390,MALTA,,"2/IX/1986  Factories (Health, Safety and Welfare) Regulations 1986. L.N. 52.  (Government  Gazette,  Supplement, 2 Sep.)  [These Regulations, issued under the Factories Ordinance (Cap. 169), include nine  parts:  Safety;  Health and welfare; Health, safety and welfare (special provisions); Prevention and control of  occupational disease; General duties; Notification of accidents; Notices and registers;  Enforcement; Offences and penalties. The appended Schedule lists machinery designated as  dangerous in relation to the training of young persons. The Regulations contain, in particular,  provisions concerning the prohibition of employment of women and young persons in certain  processes (s. 34), medical examination of employees (s. 43) and inspection (ss. 56 to 60). They  repeal the Factories (Health, Safety and General Welfare) Regulations, 1945 (G.N. No. 458).  Entry into force 9 Feb. 1987.]  ",41
391,MAURITIUS,,"4/XI/1985  Recruitment of Workers Regulations 1986. Government Notice No. 1 of 1986.  (Government Gazette,  Legal Supplement, 4 Jan. 1986)  ",41
392,MAURITIUS,,1987—List No. 3  42  (148)  ,42
393,MAURITIUS,,"15/1/1986  National Transport Corporation (Election of Worker) Regulations  1986.  Government  Notice No. 20. (ibid., 15 Mar.)  [The Regulations govern the procedures for the election of workers' representatives in the  Corporation.]  ",42
394,MAURITIUS,,"5 /III/ 1986  Whitley Councils Regulations 1986. Government Notice No. 18 of 1986 (ibid.,  7 Mar.)  [Regulations made by the Prime Minister under ss. 99 and 108 of the Industrial Relations Act.  Establishes a Central Whitley Council to consider any matter relating to working conditions and  terms of employment in the public service and to make recommendations thereon. Creates a  Civil Service Industrial Relations Commission to consider and investigate public service  industrial disputes referred to it by the Prime Minister; and to hear and consider applications for  registration, claims for negotiating rights and requests for agency shop orders. Repeals the  Whitley Councils Regulations 1974.]  14/IV/1986  The Copyright Act 1986. No. 8. (ibid., 14 Apr.)  [Repeals by s. 34 various Mauritian Copyright Orders and the United Kingdom Designs Act.]  25/IV/1986  National Pensions (Amendment) Act 1986. No. 10. (ibid., 26 Apr.)  [Amends  ss.  44,45 and 48 of the National Pensions Act in relation to various subjects and adds a  new s. 39A on pension cards.]  ",42
395,MAURITIUS,,"6/V/1986  Export  Enterprises (Remuneration  Order) (Amendment)  Regulations  1986.  Government Notice No. 39. (ibid., 10 May)  [Replaces the definition of ""earning"" and adds a definition of ""productivity payment"" in the  Export Enterprises (Remuneration Order) Regulations 1984 issued under the Industrial  Relations Act.]  ",42
396,MAURITIUS,,"13/VI/1986  The Unemployment Hardship Relief (Amendment) Act 1986. No.  15.  (ibid., 14June)  [Makes minor changes in ss. 2 and 4 of the Unemployment Hardship Relief Act 1983 and adds  new ss. 7 and 8 concerning procedural matters.]  ",42
397,MAURITIUS,,"4/IX/1986  National Pensions (Industrial Injuries) (Amendment) Regulations 1986. Government  Notice No. 28 of 1986. (ibid., 19 Apr.)  [Amends the First Schedule of the Regulations, which are made under s. 46 of the National  Pensions Act, to replace item 6 regarding benzene or its homologues and their nitro- and amidoderivatives.]  ",42
398,MEXICO,,"14/XI/1985  Regulations on compulsory social security for construction workers employed for a  specified construction job or length of time.  (Diario Oficial,  22 Nov.)  [In accordance with the Social Security Act (LS 1973—Mex. 1), these regulations govern the  rights and duties of natural or legal persons who, on a permanent or periodic basis, are engaged  in construction work and employ workers as described. They contain provisions on the  registration of the construction and its implications, the payment of contributions by the  workers and employers, financial benefits, and penalties for non-observance. It entered into  force on 1 January 1986.]  19/XII/1985  National Scheme for Social Assistance Act. (ibid., 9 Jan.)  [The Act lays down the basic principles of a national social assistance scheme covering persons  in need (abandoned minors and elderly persons, destitute persons, invalids, marginal groups,  etc.).  It regulates the powers and functioning of the National Scheme for integral family  (149)   43  1987—List No. 3  ",42
399,MEXICO,,"19/III/1986 Decree to amend articles 65, 66 and 69 ofthe Constitution ofthe United States of  Mexico [LS 1960—Mex. 1, 1962—Mex.  1  (extracts)], (ibid., 7 Apr.)  ",43
400,MEXICO,,"19/III/1986 Decree to amend articles 106 and 107, Part II, of the Constitution of the United  States of Mexico [LS 1960—Mex. 1, 1962—Mex. 1 (extracts)], (ibid.)  23/IV/1986 Decree to amend the Social Insurance Act [LS 1973—Mex. 1]. (ibid. 2 May)  [Amends in particular  ss.  79  (classification of undertakings and the effects of  the  premiums to  collect for insurance against occupational risks) and  114  (obligation of employers and workers  to contribute the amounts of  6.3  per cent and 2.25 per cent of  the  basic wage for insurance in  cases of illness and maternity,  respectively).  ]  25/IV/1986 Decree to amend the regulatory Act under articles 103and  107  ofthe Constitution of  the United States of Mexico [LS 1960—Mex. 7, 1962—Mex. 7 (extracts)] (ibid., 20 May)  [The Decree amends various provisions regarding  amparo,  the judicial institution which has the  goal of protecting, in respect of physical or moral persons, the guarantees prescribed by the  Constitution in regard to administrative and legislative action. The text refers to acts which are  forbidden  by  art.  22  ofthe Constitution, in particular threats to individual freedom and threats  of death; in such cases, if the victim is not able to invoke the  amparo  procedure, the Decree  confers the  right  on a  third party,  who  may even  be a  minor  (s.  17).  Amparo  can be  used  in  labour  matters and, with certain  special  conditions,  in agricultural matters  (s.  2).  The Decree provides  that the President of the Republic and certain public officials may be represented during the  proceedings, and it indicates the time limits, the forms for presenting the petition and the  conditions for justiciability. Sanctions may be imposed on persons initiating the procedure if  they abuse their right to seek recourse (s. 81). The Decree amends or repeals  28  sections ofthe  Act respecting the regulations made under arts. 103 and 107 of the Constitution.]  25/IV/1986 Federal Act governing semi-public bodies, (ibid., 14 May)  [Governs the organisation, functioning and supervision of semi-public bodies of the Federal  Public Administration. Repeals the Act of 1970 respecting supervision by the Federal  Government of decentralised bodies and enterprises involving state participation.]  ",43
401,MOZAMBIQUE,,1987—List No. 3  44  (150)  ,44
402,NETHERLANDS,,"30/VIII/l  985  Decree to amend the Driving Time Decree [No. 547 of 1977  ].  (Staatsblad,  No.  561  )  [Amends s. 17 (hours in international road transport).]  ",44
403,NETHERLANDS,,"3/XII/1985  Decree to make regulations under sections  51(b)  and  60(b)  of the General Old-Age  Act [No. 181 of 1985, LS 1985-Neth. 1] (equivalence of residence outside the Kingdom to  residence within the Kingdom), (ibid., No. 632)  27/III/1986  Privately Insured Persons (Reimbursements) Decree, (ibid., No. 132)  ",44
404,NETHERLANDS,,"27/III/1986  Decree to amend the Sickness Funds Act (Designation of Compulsorily Insured  Persons) Decree [No. 638 of 1965]. (ibid., No. 125)  [Numerous amendments.]  ",44
405,NETHERLANDS,,"27/III/1986  Decree to amend the Sickness Funds Act (Financing of Sickness Funds) Decree [No.  429 of 1984]. (ibid., No. 126)  [Miscellaneous amendments.]  ",44
406,NETHERLANDS,,"27/III/1986  Decree to repeal the Aged Persons' Sickness Fund Insurance Scheme (Determination  of Contributions) Decree [No. 428 of 1984]. (ibid., No. 128)  ",44
407,NETHERLANDS,,"27/III/1986  Decree to amend the Sickness Funds Insurance Scheme (Establishment of a special  Fund for Seafarers) Decree [No. 562 of 1962]. (ibid., No. 129)  [Amends s. 3.]  ",44
408,NETHERLANDS,,"27/III/1986  Decree to extend and restrict the admission of persons to private sickness insurance  schemes, (ibid., No. 133)  ",44
409,NETHERLANDS,,"27/III/1986  Decree to amend the Sickness Fund Insurance Scheme (Registration) Decree  [No.  653 of 1965]. (ibid., No. 130)  [Miscellaneous amendments.]  ",44
410,NETHERLANDS,,"27/III/1986  Decree to repeal the Voluntary Sickness Fund Insurance Scheme (Seafarers) Decree  [No.  449 of 1968]. (ibid., No. 131)  27/III/198é  Sickness Insurance Schemes (Admission) Act. (ibid., No. 123)  [The Act contains many amendments, inter alia, to the Sickness Funds Act, as published in the  Legislative Series  ( 1964—Neth. 2). It regulates admission to private sickness insurance schemes,  extends the scope of the compulsory sickness insurance scheme and repeals various provisions of  the Act of 1964 respecting optional insurance and old persons.]  ",44
411,NETHERLANDS,,"5/V/1986  An Act to amend the Labour Act 1919 [LS 1977—Neth.  1  (consolidation)] by making  provisions in connection with the cancellation of the ban on night work by women in factories or  workplaces, (ibid., No. 147)  [Amends ss. 30 and 97 and inserts a new s. 28a. The district chief labour inspector may give  written permission to allow women to work between 11 p.m. and 5 a.m. on weekdays, between  1 p.m. and 11 p.m. on Saturdays, and between 5 a.m. and 11 p.m. on Sundays. The Act defines  the cases in which permission may be denied (e.g. where women are assigned less favourable  hours of work than men). The Act also addresses the role of the union in the permission process,  and the presentation of an appeal from a decision. The new version of s. 30 eliminates the  requirement that where permission for a variance is given, the woman had to have a night's rest  of at least 11 consecutive hours, including at least 7 consecutive hours between 10 p.m. and 6  a.m. According to its preamble, this Act has been adopted in line with the policy of promoting  equal treatment for men and women in employment in factories and workplaces. ]  ",44
412,NETHERLANDS,,(151)  45  1987—List No. 3  ,45
413,NETHERLANDS,,"7/V/1986  An Act to amend the General Civil Service Pensions Act [No. 679 of  1979]  and other  government pension laws, (ibid., No. 303)  [Numerous  amendments.  ]  ",45
414,NETHERLANDS,,"9/V/1986  Decree to make regulations respecting the legal status of persons taking part in  apprentice training schemes, (ibid., No. 291)  [Covers workers and civil servants taking part in  courses.  ]  16/V/l 986 An Act to amend  the  Apprenticeship  Act  [No.  215  of  1966:  LS 1966—Neth. 3  ] so as  to  abolish the age limit of  27  years, (ibid., No. 282)  [Amends s. 16.]  16/V/1986 Employment of Handicapped Workers Act. (ibid., No. 300)  [This Act calls for reasonable efTorts by employers, employers' organisations and trade unions  to promote equal opportunity for handicapped workers  (s.  2(1)). It contains definitions (s.  1 )  and includes provisions regarding placement  (s.  2  to  5),  measures employers  are  to take  to  adapt  workplaces to the needs of handicapped employees (s. 6), remuneration (ss. 7 to 9), financial  consequences for employers (ss.  10  to 12), supervision and reporting (ss. 13 to 16), penalties  (s.  17)  and effects on other  laws  (ss.  18  to  25).  The  Act  amends  various provisions of  the  Sickness  Insurance Act  (No.  473  of  1967) (LS  1967—Neth.  2  (consolidation)) along  with a series  of other  Acts regarding pensions, social insurance and works  councils.  It repeals the Act (No. H  283  of  1947) respecting the placement of disabled workers (s. 27).]  ",45
415,NETHERLANDS,,"21/V/1986 An Act further to amend certain social insurance laws, the Act [No. J121 of 1949]  ",45
416,NETHERLANDS,,"- respecting compulsory participation in a works pension fund and certain tax  laws in  connection  with the abuse of corporate status, (ibid., No. 276)  ",45
417,NETHERLANDS,,"25/VI/1986 Decision of the Minister of Justice respecting the publication in the  Staatsblad  of the  text of the Sickness Funds Act  [No.  392  of  1964:  LS 1964—Neth.  2],  as last amended  by  the Act  of  21  May 1986 [No. 276]. (ibid., No. 347)  10/IX/1986 Nuclear Energy Act (Radiation Protection) Decree, (ibid., No. 465)  [Relates, inter alia, to the precautions to be taken, and the medical examinations given, where  persons Use radioactive substances or  appliances.  ]  ",45
418,NETHERLANDS,,"29/IX/1986 An Act to promote employment opportunities for jobseekers who have been  unemployed for a very long period of  time,  (ibid., No. 484)  [This Act exempts employers from the payment of contributions for a maximum of four years  and grants subsidies towards  the  cost of training and supervision where jobseekers are recruited  after at least three years' continuous unemployment. ]  ",45
419,NEW ZEALAND,,"7/XII/1985  An Act to amend the State Services Conditions of Employment Act 1977. No. 143.  [Amendments to the Act, including new sections on criteria relating to pay scales for  occupational  classes,  criteria for general reviews of remuneration and the powers of the Minister  to refer to the Tribunal existing or threatened strikes affecting essential services, and the powers  of the employing authority to make deductions from wages in certain circumstances. ]  12/XII/1985  An Act to amend the Social Security Act 1964. No. 159.  [Various amendments concerning benefits and entitlements thereto. ]  6/VI/1986  Machinery Amendment Act 1986. No. 15.  [Amends the Machinery Act 1950 (ss. 2 (definitions), 3 (exemptions), 12, 21B, 21C (all  regarding young persons or children), 29, 39; new ss. 26A, 26B and 26C on codes of practice).  Repeals, inter alia, certain sections of the Machinery Amendment Acts of 1978 and 1979. ]  25/VI/1986  Education Amendment Act 1986. No. 28.  [Amends the Education Act 1964 by inserting new ss. 70C, 70D and 70E in regard to child care  and family day care. Contains amendments to the Child Care Centre Regulations 1985 in an  appended Schedule. ]  25/VII/1986  Fisheries Amendment Act 1986. No. 34.  [Amends the Fisheries Act 1983, in particular by inserting a new Part HA (Commercial Fishing  on Quota Management System) and replacing Part IV (Fishing Vessels and Methods of  Fishing).]  25/VII/1986  Union Representatives Education Leave Act 1986. No. 35 [LS 1986—NZ  1  ].  [This Act provides for authorised union representatives to be granted leave with pay by their  employers in order to attend approved union education courses. Part I governs entitlements to  leave, administrative arrangements and the granting of leave. The Act guarantees continuity of  employment and of contributions to superannuation schemes for workers taking education  leave  (ss.  26 and 27). It also protects against use of undue influence  (s.  29) and dismissal while on  ",46
420,NEW ZEALAND,,(153)  47  1987—List No. 3  ,47
421,NORWAY,,"13/IX/1985  Provisions to amend the Provisions [of  1  June 1979] respecting workers' protection  and the working environment, etc.,  in  connection with prospecting for and/or the exploitation of  underwater oil deposits. No. 1703.  (Norsk Lovtidend,  14 Oct.)  [Repeals s. 5, replaces ss. 9 to 13 and inserts new ss.  9a  (travelling time) and  1  \a  (periods of  residence).]  ",47
422,NORWAY,,"20/IX/1985  Provision to repeal the Provisions [of  3  Mar. 1978] respecting the state guarantee for  wage claims in the event of bankruptcy, etc., in the case of workers on board Norwegian fishing,  sealing and whaling vessels. No. 1712. (ibid.)  ",47
423,NORWAY,,"19/XI/1985  Provisions to repeal the provisions [of  29  May 1941  ]  respecting housing for workers  engaged in forestry and timber rafting. No. 2103. (ibid., 15 Jan. 1986)  ",47
424,NORWAY,,"20/XII/1985 An Act to amend Act No. 12of22June 1962 respecting  a  pension scheme for nurses.  No.  111. (ibid., 20 Jan. 1986)  [Amends s. 1 (coverage).]  ",47
425,NORWAY,,"10/1/1986 Provisions respecting the application of the Working Environment Act [No. 4 of 4 Feb.  1977: LS 1977—Nor.  1  ] to work in undertakings consisting of one person and engaged in the  building and civil engineering industry. No. 17. (ibid., 31 Jan.)  ",47
426,NORWAY,,"21/11/1986 Provisions respecting workers' protection and the working environment, etc., in civil  aviation. No. 540. (ibid. 18, Mar.)  ",47
427,NORWAY,,"21  /HI/1986  Repeal of Act No.  3  of  19  December 1958 respecting the conditions of employment of  agricultural workers. No. 742. (ibid., 11 Apr.)  ",47
428,NORWAY,,21/III/1986  Provisions respecting the application of the Working Environment Act [LS 1977—  Nor.  1  ] to undertakings in agriculture and forestry not employing workers. No. 745. (ibid.)  ,47
429,NORWAY,,"1  l/IV/1986  Provisions respecting local safety delegates and working environment committees for  loading and unloading operations [in  ports].  No. 870. (ibid., 30 Apr.)  ",47
430,NORWAY,,"1  l/IV/1986  Provisions to repeal the provisions [of 7 Feb. 1974] to prohibit the employment of  young persons under  18  years of age on dangerous work in agriculture. No. 990. (ibid., 29 May)  ",47
431,NORWAY,,"1  l/IV/1986  Provisions to amend the provisions [of 22 Sep. 1977] respecting the employment of  primary school pupils who have reached the age of 13 years. No. 992. (ibid., 29 May)  [Inserts a new s. 4 (provisions not to apply to agriculture).]  ",47
432,NORWAY,,"24/IV/1986 Provisions to amend the provisions [of 11 Mar. 1983] respecting exceptions to the  ban on the subcontracting of labour. No. 996. (ibid., 29 May)  [Amend ss. 1 and 8.)  ",47
433,NORWAY,,"6/VI/1986  An Act to amend the National Insurance Act (No. 12of 17June 1966) [LS 1970—Nor.  1 (Consolidation), 1971—Nor. 2]. No. 29. (ibid., 4 July)  [Amends s. 3(1) (entitlement to sickness benefit).]  ",47
434,NORWAY,,1987—List No. 3  48  (154)  ,48
435,PERU,,"25/X/1985 Ministerial Resolution No. 0161-85-PCM to approve the rules governing the  Multisectoral Co-ordinating Commission for Direct Assistance and the special project known  as ""Direct Assistance Programme"".  (El  Peruano,  27 Oct.)  [The functions of the Commission,  whose  members include  the  Ministers of Education, Health,  Agriculture and Housing and Construction, is to co-ordinate the complementary measures  taken by public sector bodies to promote the development of marginal urban areas and  depressed rural areas. The objectives of the project are to contribute to the betterment of the  working and  living  conditions of the population in those  areas,  to enlist the participation of the  public sector in the project's own activities,  etc.  ]  ",48
436,PERU,,"6/XI/1985  Ministerial Resolution No. 1208-85-ED authorising leave with pay, by reason of the  death of the spouse, parents or children, for employees and officials covered by the labour  regulations in Legislative Decree No. 276. (ibid., 13 Nov.)  [The legislative decree referred to contains the statutory provisions concerning professional  careers in the administrative services and remuneration in the public sector. Leave within the  meaning of the decision  is  granted automatically for  a  period of eight  days  if  the  death  occurs  in  the province in which the worker or official is serving, and for a period of  15  days if  the  death  occurs in a province other than that in which he is posted. ]  8/XI/1985  Ministerial Resolution No. 848-85 ICTI/IND to make rules concerning the registration of trade associations of small industrial undertakings, (ibid., 12 Nov.)  ",48
437,PERU,,"18/XI/1985 Presidential  Decree  No.  033-85-TR to set standards for employers  who have  failed to  pay remuneration, or grant  leave  or other  social  benefits on  time,  including participation  in  cash  profit-sharing schemes, (ibid., 19 Nov.)  [In the event of non-observance, interest must  be  paid on the amounts outstanding at the going  rate,  except if such amounts have not been settled due to frustration  or force  majeure.  ]  28/XI/1985 Presidential Decree No. 035-85-TR to set standards for the promotion of employment. (ibid., 30 Nov.)  [The purpose of the measures adopted under the Decree  is  to reduce unemployment and make  for better use of the productive capacity of undertakings. To that end, it offers advantages and  exemptions, including preferential interest rates, to undertakings that create new jobs. The  central scheme hinges on the establishment of a special certificate, the amount of which  is  to be  calculated on the basis of the increase  in costs  resulting from the engagement of additional  staff,  and  which  can  be  used  by the  undertakings  as  an instrument of payment to settle their  taxes.  The  incentives provided for in the Decree will remain in effect for three  years.  ]  ",48
438,PERU,,"4/XII/1985 Ministerial Resolution No. 444-85-TR to adopt the regulations of the Supervisory  Committee for  procedures,  under the Ministry of Labour and Social Promotion, (ibid.,  8  Dec.)  ",48
439,PERU,,"4/XII/1985 Presidential Decree No. 057-85-ED to amend the regulations governing the  development of production activities in secondary schools, higher institutes of technology and  public vocational training centres, (ibid., 10 Dec.)  ",48
440,PERU,,"30/1/1986 Presidential Decree No. 007-86-TR to lay down rules for preferred claims to the  payment of workers' entitlements  in the  event of execution, distraint or bankruptcy proceedings  or the liquidation or closure of their undertakings, (ibid., 31 Jan.; errata: ibid., 1 Feb.)  [This Decree governs the preferred claims to wages, etc., enjoyed by workers in the event of  attachment, distraint or bankruptcy proceedings or the closure or stoppage of their  undertakings. Where third parties also have preferred claims, the magistrate dealing with the  case will order the employer's assets to be blocked until the workers' claims have been assessed  and settled. In undertakings having the status of industrial communities, the chairman of the  board will have the same rights as the representatives of junior partners and bondholders. ]  ",48
441,PERU,,"5/11/1986  Presidential  Decree  No.  005-86-AC,  to  prescribe  the  procedures applicable  in  respect  of  associative agricultural undertakings not having a title of full ownership to their lands or  affected by certain disadvantages, (ibid., 12 Feb.)  ",48
442,PERU,,"7/II/1986  Presidential Decree  No.  010-86-TR to establish a  new  wage-supplement determination  machinery by collective bargaining, (ibid.)  [The Decree provides that workers in the private sector may reach agreement with their  employers on an additional  wage  increase;  in the absence of agreement the increase  will  be fixed  by the  labour administration  authorities.  Any  worker with  more  than  three  months'  service  with  ",48
443,PERU,,(155)  49  1987—List No. 3  ,49
444,PERU,,"7/II/1986  Presidential Decree No. 012-86-TR to increase the remuneration of workers in the  private sector, whose wage increases are not determined by collective bargaining, (ibid.)  [The Decree provides for such workers to receive a wage increase in the form of a special 25 per  cent cost-of-living bonus, subject to a ceiling. ]  ",49
445,PERU,,"19/11/1986  Ministerial Decision No. 082-86-TR to regulate collective bargaining procedures, with  the amendments provided for in Presidential Decree No. 009-86-TR. (ibid., 20 Feb.; errata:  ibid., 21 Feb.)  [Presidential Decree No. 006-71-TR of 1971 is still the basic text governing collective  agreements, bargaining and conciliation procedures and the powers of the labour administration authorities to settle disputes. It has been amended on a number of occasions, the latest  changes being made by the above Presidential Decree, which altered the procedure for  conciliation and the settlement of claims by the labour administration authorities by simplifying  the machinery and shortening the time-limits. The texts are the amending Presidential Decree of  1986 and a consolidation of Presidential Decree No. 006-71-TR, which was published in the  Legislative Series  (LS 1971—Peru 2).]  ",49
446,PERU,,"7/III/1986  Presidential Decree No. 05-86-ED, to amend s. 134 of the regulations governing the  Teaching StafT Act. (ibid., 11 Mar.)  ",49
447,PERU,,"29/IV/l  986  Presidential Decree No. 015-86-TR providing for the Ministry of Labour and Social  Affairs to institute a permanent non-fee-charging service for the legal defence and assistance of  workers in the private sector, (ibid., I May)  [The service for workers' defence and assistance, under the authority of the Office of Workers'  Defence, has the functions of clearing up questions raised individually or by trade union  organisations; providing legal defence and assistance to workers in proceedings before  administrative authorities or labour tribunals, and in regard to infringements of labour  standards and questions of benefits payments or other social rights; promoting conciliation  between the parties; and informing workers of their rights and duties in regard to labour  matters.]  ",49
448,PERU,,"7/V/1986  Act No. 24504 to provide that employees and workers subject to the rules applying to  the private sector have a right to receive a supplement of  25  per cent of their remuneration upon  attaining 25 years of service and 30 per cent upon attaining 30 years of  service,  (ibid., 14 May)  [Women workers and employees, as described above, are granted bonuses which form part of  their retirement pensions.]  ",49
449,PERU,,"7/V/1986  Act No. 24506 repealing Act No. 4891 regarding vagrancy and Legislative Decree No.  11004 providing for procedures and penalties, (ibid.)  [With the repeal of this Act, any police or court record or file based upon an act characterised as  ""vagrancy"" is rendered without efTect.]  ",49
450,PERU,,"19/V/1986  Ministerial Resolution No.  221  -86-TR to amend the procedures for approving labour  rules at the undertaking level, (ibid., 20 May)  ",49
451,PERU,,"28/VII/1986  Presidential Decree No. 018-86-TR to establish the Emergency Jobs Programme  (PROEM), (ibid., 29 July)  [The Programme is designed to fight unemployment and to increase the incomes of the lessfavoured sectors of the population. While the Programme is in force, firms participating in it are  allowed to engage new workers on a fixed-term basis without having to show the occasional or  temporary nature of the work to be performed. The rights and benefits of workers who are  engaged on a fixed-term basis in application of this Decree may not be inferior to those  established by the regular labour legislation.]  ",49
452,PERU,,"21/VIII/1986  Ministerial Resolution No. 398-86-TR to approve the internal rules for the  functioning of the National Committee to Support Selective Placement, (ibid., 23 Aug.)  [The Committee has the aim of advising, supporting and spreading the word about activities  involving selective placement by public and private institutions for the benefit of workers with  physical, sensory or intellectual limitations. It is comprised of representatives from the fields of  labour and social welfare, health and education, as well as of the Peruvian Institute of Social  ",49
453,PERU,,1987—List No. 3  50  (156)  ,50
454,PERU,,"29/VIII/1986  Legislative Decree No. 384 to set forth the competence of bodies having jurisdiction  over labour matters and workers' communities, (ibid., 30 Aug.)  [The various bodies having jurisdiction over labour matters and workers' communities  constitute the basic organisational structure of courts and tribunals, forming part of the judicial  branch, which have the responsibility to hear and resolve labour questions, as fixed by law. In  particular, their competences include hearing individual actions presented by workers who are  covered by the labour relations system governing private activities in regard to legal disputes  over the application of labour standards; popular actions for violation of the Constitution or in  relation to laws applied in a manner contrary to resolutions and decrees of a general nature  issued by the Executive branch in the labour field; and the implementation of administrative  resolutions issued by the labour authorities on labour matters.]  ",50
455,PERU,,"26/IX/1986  Presidential Decree No. 021-86-TR for the application of compulsory insurance for  occupational hazards, established by Act No. 24522, to professional journalists, reporters and  cameracrew who work on a permanent basis for journalistic, radio or television enterprises or  advertising  agencies,  and who are subject to the provisions of Act No. 4916 [LS 1924—Peru 1  A].  (ibid., 28 Sep.)  [Compulsory insurance for occupational hazards covers the contingencies of total or permanent  incapacity to engage in one's occupation, and death.]  ",50
456,PERU,,"26/IX/l  986  Presidential Decree No. 022-86-TR to provide for the application of Act No. 24527 to  professional journalists, reporters and camera crew who work on a permanent basis for  journalistic, radio or television enterprises or advertising agencies, and who have a contract of  employment subject to the provisions of Act No. 4916 [LS 1924—Peru 1A]. (ibid.)  [Provides that, in order to opt for early retirement within the terms of Act No. 4916, the insured  person must fulfil the following prerequisites:  (a)  if a man, he must have reached at least 55  years of  age,  and if a woman, at least 50 years of  age;  (b)  if a man, he must have contributed to  the Peruvian Social Security Institute for a minimum of  15  years, and if a woman, for a minimum  of 13 years;  (c)  he or she must have completed 15 years as a working journalist by the date of  retirement, or 5 years without a break as a journalist immediately prior to the date of  retirement.]  ",50
457,PHILIPPINES,,"19/VII/1985 Presidential Decree No. 1981 of 1985, further amending Presidential Decree No.  1146,  as amended, otherwise known as the revised Government Service Insurance Act of 1977.  (Official Gazette,  30 Sep.)  [Amendments concerning compulsory coverage and the conditions  thereof,  the effects of  separation from the service, the settlement of disputes and other matters.]  22/X/1985 Public Assembly Act of 1985. (ibid., 28 Oct.)  [Contains definitions, procedures and requirements for obtaining permits for any public  assembly (demonstration, parade, etc.). Describes responsibilities of permit applicants and sets  forth prohibited acts and penalties. Repeals, amends or modifies any inconsistent legal  instruments.]  ",50
458,PHILIPPINES,,"21/XI/1985  Memorandum Circular No. 1295 concerning the organisation and establishment of  credit cooperatives among market vendors in the public markets, (ibid., 23 Dec.)  ",50
459,PHILIPPINES,,"25/XI/1985  Board of Nursing Resolution No. 1903 adopting the rules governing continuing  professional education accreditation programme for nurse practitioners, (ibid., 16 Dec.)  [Adopted under the Philippine Nursing Law Act No. 877.]  ",50
460,PHILIPPINES,,"29/XI/1985  Board of Midwifery Resolution No. 665 adopting the rules governing continuing  professional education accreditation programme for midwives. (ibid., 16 Dec.)  [Adopted under Act No. 2644 regulating the practice of midwifery.]  ",50
461,PHILIPPINES,,"10/XII/1985  Letter of Instruction No. 1487 institutionalising a revitalised programme of teacher  in-service training in the public schools, (ibid., 30 Dec.)  ",50
462,PHILIPPINES,,(157)  51  1987—List No. 3  ,51
463,PHILIPPINES,,"8/1/1986  Presidential Decree No. 2008 to further strengthen the co-operative movement, (ibid.,  13  Jan.)  [Restores to co-operatives certain privileges which had been suspended by Presidential Decree  No.  1955, by amending ss. 4, 5 and 9  thereof.  Sets forth the powers and privileges of cooperatives, including the possible exemption from the application of the Minimum Wage Law.  Fixes penalties for non-compliance and repeals any provisions inconsistent with this Decree.]  ",51
464,PHILIPPINES,,"9/1/1986  Executive Order No. 1077 revising the computation of creditable vacation and sick  leaves of government officers and employees, (ibid.)  [Eliminates the limitation on the number of days of vacation and sick leaves that may be  accumulated and requires all government officials and employees to go on vacation leave for at  least five working days annually.]  ",51
465,PHILIPPINES,,"26/1/1986  Presidential Decree No. 2018 making illegal recruitment a crime of economic sabotage.  (ibid., 17 Feb.)  [Amends ss. 38 and 39 of the Labor Code to make illegal recruitment activities (as defined) an  offence considered to be economic sabotage, subject to a fine and/or life imprisonment.]  13/11/1986  Board for Deck Officers Resolution No. 4. (ibid., 3 Mar.)  [Adopts rules for continuing professional education for deck officers, pursuant to s. 18 of  Presidential Decree No. 92 (Philippine Marine Officers Law).]  ",51
466,PHILIPPINES,,"2/III/1986  Proclamation No. 2: Lifting the Suspension of the Privilege of the Writ of Habeas  Corpus throughout the Philippines, (ibid., 10 Mar.)  [This Proclamation revokes Proclamations Nos. 2045 and 2045-A, which had suspended the  recourse to habeas corpus for, inter alia, offences in connection with illegal assemblies and  associations.]  ",51
467,PHILIPPINES,,"18/III/1986 Executive Order No. 8 creating the Presidential Committee on Human Rights, (ibid.,  24 Mar.)  [Sets forth the composition, functions, powers, and funding of the purely advisory and  consultative Committee.]  ",51
